Object ID,Circularity Factor ,Total Intensity GFP,Mean Intensity GFP,Total Intensity mCherry,Mean Intensity mCherry,Total Intensity Brightfield,Mean Intensity Brightfield,Position ,Area ,Well ,Parent Object ID (Well),Parent Trace ID,R01,strain
16443,1.0807512,2507936.0,2074.3887,3475520.0,2874.7063,65522316.0,54195.465,1,1209,11,10,-1,1,3
18600,1.0300147,2988848.0,2037.3878,3854160.0,2627.2393,82313528.0,56110.109,1,1467,12,11,-1,1,3
15700,1.0234927,2281680.0,2039.0349,2865168.0,2560.4719,59796024.0,53437.02,1,1119,11,10,-1,1,3
16646,1.0425691,1804656.0,2002.9479,2455872.0,2725.718,50229464.0,55748.574,1,901,11,10,-1,1,3
18142,1.0583403,786048.0,2233.0908,1049312.0,2981.0,17454832.0,49587.59,1,352,12,11,-1,1,3
17677,1.0626765,2855184.0,2088.6497,3711408.0,2715.0022,69399440.0,50767.695,1,1367,12,11,-1,1,3
16754,1.0599806,1427216.0,1848.7253,1950512.1,2526.5701,42906192.0,55577.969,1,772,11,10,-1,1,3
16199,1.0673959,1783631.9,2232.3303,2641136.0,3305.552,42509104.0,53202.883,1,799,11,10,-1,1,3
17077,1.016645,2300720.0,2174.5935,3018480.0,2853.0056,59206828.0,55961.086,1,1058,11,10,-1,1,3
16782,1.0414164,2166368.0,2097.1616,2646016.0,2561.4868,56270492.0,54472.887,1,1033,11,10,-1,1,3
15093,1.1472302,869280.06,2234.6531,1220176.0,3136.6992,21778702.0,55986.379,1,389,10,9,-1,1,3
15410,1.0975711,2723520.0,2236.0591,3194175.8,2622.4761,63678292.0,52281.027,1,1218,11,10,-1,1,3
17744,1.0654854,1118192.0,1873.0184,1251008.0,2095.4907,34784248.0,58265.074,1,597,12,11,-1,1,3
17042,1.0566821,1980975.9,2050.6997,2474064.0,2561.1428,55449536.0,57401.176,1,966,11,10,-1,1,3
16975,1.0658388,816256.0,1822.0,880608.0,1965.6428,23991870.0,53553.281,1,448,11,10,-1,1,3
14790,1.0418883,1415504.0,2250.4038,2283872.0,3630.957,37678204.0,59901.758,1,629,10,9,-1,1,3
18904,1.09379,1887792.0,2271.7112,2320064.0,2791.894,45815412.0,55132.867,1,831,12,11,-1,1,3
16478,1.1407603,1676080.0,2408.1609,2438048.0,3502.9426,39327600.0,56505.172,1,696,11,10,-1,1,3
16903,1.1024053,1914112.1,2172.6584,2409248.0,2734.6743,42101708.0,47788.543,1,881,11,10,-1,1,3
18886,1.085094,1762751.9,2334.7708,2063504.0,2733.1179,40724400.0,53939.602,1,755,12,11,-1,1,3
14487,1.0605241,979424.0,1872.7036,1463696.0,2798.6538,31091844.0,59449.031,1,523,10,9,-1,1,3
15628,1.0629192,2292480.0,1916.7893,2781072.0,2325.311,67278840.0,56253.211,1,1196,11,10,-1,1,3
13806,1.0838989,1467792.0,1931.3053,1704000.0,2242.1052,46114456.0,60676.914,1,760,10,9,-1,1,3
15723,1.0297807,2230672.0,2235.1423,2710944.0,2716.3767,56934920.0,57049.02,1,998,11,10,-1,1,3
19124,1.0863458,4084063.8,2119.3896,5074880.0,2633.5652,103499580.0,53710.211,1,1927,12,11,-1,1,3
17048,1.0531563,1784112.0,2258.3696,2567792.0,3250.3696,43713840.0,55333.977,1,790,11,10,-1,1,3
15005,1.0855998,2586432.0,2026.9844,3120768.0,2445.7429,73573752.0,57659.68,1,1276,10,9,-1,1,3
17161,1.1038969,1211920.0,2211.533,1508624.1,2752.9636,28366564.0,51763.805,1,548,11,10,-1,1,3
18742,1.0436755,2568000.0,2147.1572,2985184.0,2495.9731,63891988.0,53421.395,1,1196,12,11,-1,1,3
16490,1.0514789,1914448.0,2226.1023,2640368.0,3070.1953,48039004.0,55859.309,1,860,11,10,-1,1,3
15480,1.0697648,3699520.0,1923.8274,4658816.0,2422.6812,109536420.0,56961.219,1,1923,11,10,-1,1,3
15899,1.0537167,1518800.0,1827.6775,2059760.1,2478.6523,46706592.0,56205.285,1,831,11,10,-1,1,3
15505,1.0393076,1585808.1,2243.01,2149968.0,3040.9731,40165928.0,56811.781,1,707,11,10,-1,1,3
18513,1.0576011,1794720.0,1901.1864,2152592.0,2280.2881,55303680.0,58584.406,1,944,12,11,-1,1,3
18369,1.0905752,887279.94,2322.7224,1079360.0,2825.5498,20245296.0,52998.156,1,382,12,11,-1,1,3
18876,1.1377748,1345856.0,2036.0908,1545408.0,2337.9849,38590568.0,58382.102,1,661,12,11,-1,1,3
18518,1.0671517,2289888.0,2164.3555,3007328.0,2842.4651,58397328.0,55195.961,1,1058,12,11,-1,1,3
16176,1.0285194,2631888.0,2230.4136,3973712.0,3367.5525,65248060.0,55294.965,1,1180,11,10,-1,1,3
16303,1.1070653,623872.0,1732.9778,630256.0,1750.7111,18989968.0,52749.91,1,360,11,10,-1,1,3
17850,1.099805,1362560.0,2166.2322,1894304.0,3011.6121,33592640.0,53406.422,1,629,12,11,-1,1,3
14714,1.051814,2232960.0,2048.5872,3305088.0,3032.1909,63582184.0,58332.277,1,1090,10,9,-1,1,3
18668,1.0813952,3119632.2,2082.5315,4063552.0,2712.6516,85482760.0,57064.594,1,1498,12,11,-1,1,3
19058,1.0804175,1205584.0,2029.6027,1450128.0,2441.293,29729344.0,50049.402,1,594,12,11,-1,1,3
18438,1.0223226,3128368.0,2080.032,4148864.0,2758.5532,84977680.0,56501.117,1,1504,12,11,-1,1,3
14542,1.0383145,3258832.0,2049.5798,4445120.0,2795.6729,87726608.0,55173.969,1,1590,10,9,-1,1,3
15339,1.0483401,2239952.0,1971.7887,2864320.0,2521.4084,64448552.0,56732.879,1,1136,11,10,-1,1,3
17538,1.0226572,2884224.0,1947.4841,3654960.0,2467.9001,80928328.0,54644.383,1,1481,12,11,-1,1,3
18327,1.0472339,1217120.0,2042.1477,1524416.0,2557.7449,34592740.0,58041.508,1,596,12,11,-1,1,3
18486,1.0269541,3293104.0,2081.6082,3884864.0,2455.6663,88574360.0,55988.848,1,1582,12,11,-1,1,3
18625,1.0652792,1937439.9,2067.7053,2485232.0,2652.3286,50193772.0,53568.594,1,937,12,11,-1,1,3
18542,1.0558839,2623968.0,2223.7017,3206703.8,2717.5457,63111220.0,53484.086,1,1180,12,11,-1,1,3
17779,1.0288135,2415040.0,2181.6079,2669392.0,2411.375,59077056.0,53366.809,1,1107,12,11,-1,1,3
17531,1.0664542,2325888.0,2269.1589,3008880.0,2935.4927,57893320.0,56481.289,1,1025,12,11,-1,1,3
17451,1.1149585,2527440.2,2127.4749,3140096.0,2643.1785,67417832.0,56749.016,1,1188,12,11,-1,1,3
14929,1.1134136,1220992.0,2496.9163,1529360.0,3127.5256,24322400.0,49739.059,1,489,10,9,-1,1,3
17292,1.042883,1814992.0,2135.2847,2176896.0,2561.0542,46945460.0,55229.953,1,850,12,11,-1,1,3
16685,1.0554239,2671024.0,2255.9324,3499743.8,2955.8647,66596932.0,56247.41,1,1184,11,10,-1,1,3
16788,1.026222,1372480.0,2079.5151,1833472.0,2777.9878,38482908.0,58307.437,1,660,11,10,-1,1,3
14389,1.0523062,1802096.0,2027.1046,2317824.0,2607.2261,50450796.0,56750.051,1,889,10,9,-1,1,3
16288,1.0795494,1204816.1,2059.5146,1795792.0,3069.73,34842624.0,59560.043,1,585,11,10,-1,1,3
18565,1.0268984,2305440.0,1985.7365,3292176.0,2835.6382,64259664.0,55348.547,1,1161,12,11,-1,1,3
17379,1.0449686,1258512.0,2053.0376,1564528.0,2552.248,34626724.0,56487.316,1,613,12,11,-1,1,3
18455,1.0334875,1203952.0,2075.7793,1702528.0,2935.3931,32730002.0,56431.039,1,580,12,11,-1,1,3
18946,1.0575402,2946320.0,1916.9291,3444032.0,2240.7495,87590968.0,56988.27,1,1537,12,11,-1,1,3
15073,1.0580255,1499840.0,1867.7958,1752447.9,2182.376,45464496.0,56618.301,1,803,10,9,-1,1,3
16541,1.1319311,2984704.0,2106.3542,3718320.0,2624.0791,77696360.0,54831.586,1,1417,11,10,-1,1,3
17680,1.1456011,1613664.0,1916.4656,2193280.0,2604.8457,46587244.0,55329.27,1,842,12,11,-1,1,3
18640,1.1170804,1715936.1,2243.0537,2365632.0,3092.3293,39206084.0,51249.785,1,765,12,11,-1,1,3
14607,1.0734796,1731743.9,2234.5083,2122928.0,2739.262,41769920.0,53896.672,1,775,10,9,-1,1,3
16983,1.0394822,947536.0,1891.2894,1214528.0,2424.2075,26839108.0,53571.074,1,501,11,10,-1,1,3
16856,1.0825853,2411088.0,2002.5648,3312096.0,2750.9104,73108664.0,60721.484,1,1204,11,10,-1,1,3
18000,1.0539771,2787712.0,2054.3198,3396640.0,2503.0508,72602048.0,53501.879,1,1357,12,11,-1,1,3
14593,1.0356068,2620928.0,1854.8677,3683408.0,2606.7998,81210472.0,57473.793,1,1413,10,9,-1,1,3
18788,1.0353688,2081584.0,1880.3831,2537856.0,2292.5527,64548984.0,58309.832,1,1107,12,11,-1,1,3
15198,1.108367,2166560.0,2130.3442,2760224.0,2714.0845,56901384.0,55950.23,1,1017,10,9,-1,1,3
13725,1.0903672,1492608.0,2169.4883,1982480.0,2881.5117,36901264.0,53635.559,1,688,10,9,-1,1,3
16428,1.0761465,2122592.0,2277.4592,2643568.0,2836.4463,48739188.0,52295.266,1,932,11,10,-1,1,3
18819,1.0300951,2114800.0,2019.8663,2935888.0,2804.0955,57550612.0,54967.156,1,1047,12,11,-1,1,3
19104,1.0360568,2439936.0,2008.1777,2750928.0,2264.1382,64251344.0,52881.766,1,1215,12,11,-1,1,3
17981,1.0726188,1597648.0,2085.7024,1915952.1,2501.2429,41363332.0,53999.129,1,766,12,11,-1,1,3
17416,1.1278819,2259168.0,2265.9658,3134304.0,3143.7351,54993528.0,55159.004,1,997,12,11,-1,1,3
17182,1.0280918,1732448.0,1975.4253,2186496.0,2493.1541,44866704.0,51159.297,1,877,12,11,-1,1,3
14461,1.028323,1905952.0,1822.1338,2348416.0,2245.1396,61979600.0,59253.918,1,1046,10,9,-1,1,3
18632,1.0199902,2329568.0,2096.8208,2887088.0,2598.6392,60881584.0,54798.906,1,1111,12,11,-1,1,3
17035,1.0596283,1882112.1,2214.2495,2182672.0,2567.8494,44487448.0,52338.176,1,850,11,10,-1,1,3
15729,1.061129,1126944.0,1794.4968,1270784.0,2023.5414,37426624.0,59596.535,1,628,11,10,-1,1,3
17049,1.0430249,2226656.0,1958.3606,2691824.0,2367.4792,59019684.0,51908.254,1,1137,11,10,-1,1,3
18719,1.0579853,1293440.0,2011.5708,1605936.0,2497.5676,37462044.0,58261.344,1,643,12,11,-1,1,3
19014,1.0300221,3093920.0,1987.1034,3409312.0,2189.6672,79890864.0,51310.766,1,1557,12,11,-1,1,3
15391,1.030534,2503824.0,2215.7734,3022448.0,2674.7327,60498624.0,53538.605,1,1130,11,10,-1,1,3
17759,1.0399382,2086736.1,2061.9922,2708512.0,2676.3953,57972588.0,57285.168,1,1012,12,11,-1,1,3
17643,1.0600794,1532128.0,2034.6985,2005023.9,2662.7144,44760904.0,59443.43,1,753,12,11,-1,1,3
13774,1.049458,1110944.0,2186.8977,1696272.0,3339.1182,27693276.0,54514.324,1,508,10,9,-1,1,3
14588,1.0415903,1597472.0,1796.9314,1836320.0,2065.6018,53293820.0,59948.055,1,889,10,9,-1,1,3
14836,1.0210281,1340800.0,1904.5454,1816047.9,2579.6135,41181768.0,58496.832,1,704,10,9,-1,1,3
18330,1.0505433,2071328.0,2102.8711,2645008.0,2685.2874,51239952.0,52020.254,1,985,12,11,-1,1,3
16847,1.0519312,2522128.0,2082.6821,3416752.0,2821.4302,66312916.0,54758.809,1,1211,11,10,-1,1,3
18836,1.0554533,1379280.0,2025.3744,1826543.9,2682.1497,39478460.0,57971.305,1,681,12,11,-1,1,3
16604,1.1100333,1701183.9,2172.6487,2084511.9,2662.2119,39250448.0,50128.285,1,783,11,10,-1,1,3
15427,1.047729,1922496.1,2119.6208,2813024.0,3101.4597,48291072.0,53242.637,1,907,11,10,-1,1,3
17215,1.0897813,2216448.0,2000.4043,2540736.0,2293.083,58944980.0,53199.441,1,1108,12,11,-1,1,3
16546,1.0899487,2587360.0,2064.9321,3131024.0,2498.822,67162808.0,53601.605,1,1253,11,10,-1,1,3
15924,1.0596606,3022784.0,3478.4626,3203312.0,3686.2048,44699284.0,51437.609,1,869,11,10,-1,1,3
17171,1.015816,2244496.0,1953.4343,2625808.0,2285.2986,63040952.0,54865.93,1,1149,11,10,-1,1,3
18820,1.1400359,1937632.0,1995.5016,2260096.0,2327.5962,54766120.0,56401.77,1,971,12,11,-1,1,3
14237,1.0407235,1656448.0,1995.7205,2362832.0,2846.7856,48218072.0,58094.062,1,830,10,9,-1,1,3
15123,1.0533921,2342464.0,1907.5439,2783040.2,2266.3193,69276672.0,56414.23,1,1228,10,9,-1,1,3
15591,1.0873251,2147120.0,2160.0806,2842880.0,2860.0403,54645200.0,54975.051,1,994,11,10,-1,1,3
14675,1.0563465,1554320.1,2233.2185,1781807.9,2560.0688,37023680.0,53194.941,1,696,10,9,-1,1,3
14346,1.0218184,2096320.0,1850.2383,2504272.0,2210.3018,67844640.0,59880.531,1,1133,10,9,-1,1,3
16813,1.0305922,1476736.0,1953.3545,1925744.1,2547.2805,44429548.0,58769.242,1,756,11,10,-1,1,3
13852,1.0611584,1668480.0,1942.3516,2100592.0,2445.3923,49191452.0,57265.953,1,859,10,9,-1,1,3
18462,1.0467041,1721072.1,2148.6543,2116608.0,2642.457,46015040.0,57446.992,1,801,12,11,-1,1,3
14064,1.0183236,3503712.0,2013.6276,4475312.0,2572.0183,99058072.0,56929.926,1,1740,10,9,-1,1,3
14846,1.0332543,3190336.0,2221.6824,3820832.0,2660.7466,79993776.0,55705.973,1,1436,10,9,-1,1,3
17698,1.0556712,2201232.0,2034.4104,2726912.0,2520.2515,55044540.0,50872.957,1,1082,12,11,-1,1,3
13951,1.0327357,2867503.8,2094.5974,3931776.0,2872.0059,79132624.0,57803.234,1,1369,10,9,-1,1,3
17673,1.1524128,2170256.0,1885.5396,2614752.0,2271.7219,60980532.0,52980.48,1,1151,12,11,-1,1,3
14526,1.0915555,1157952.0,1996.469,2382304.0,4107.4209,31157888.0,53720.496,1,580,10,9,-1,1,3
13724,1.0192847,3838576.2,2050.5215,5428320.0,2899.7437,108216960.0,57808.203,1,1872,10,9,-1,1,3
17912,1.0570202,2377136.0,2067.0747,3023152.0,2628.8279,62775164.0,54587.098,1,1150,12,11,-1,1,3
17922,1.0515332,1857424.0,2045.6211,2356272.0,2595.0132,48550204.0,53469.387,1,908,12,11,-1,1,3
16041,1.0292946,2632448.0,2133.2642,3860288.0,3128.2722,70713832.0,57304.562,1,1234,11,10,-1,1,3
13732,1.0445478,1048096.1,2083.6899,1467584.0,2917.6621,25780960.0,51254.395,1,503,10,9,-1,1,3
15370,1.0221263,2582736.2,2326.7893,4243328.0,3822.8181,58301136.0,52523.547,1,1110,11,10,-1,1,3
17429,1.1020647,1206768.0,2080.6345,1357952.0,2341.2966,29728208.0,51255.531,1,580,12,11,-1,1,3
16491,1.0577689,1765632.0,1770.9448,2020608.0,2026.6881,58012708.0,58187.27,1,997,11,10,-1,1,3
14813,1.1387644,1119408.0,2120.0908,1292592.0,2448.0908,32005334.0,60616.164,1,528,10,9,-1,1,3
18055,1.0318978,1395984.0,1920.1981,1728192.0,2377.1555,40582312.0,55821.609,1,727,12,11,-1,1,3
14435,1.0406786,1295712.0,1753.3315,1364016.0,1845.7592,42474560.0,57475.727,1,739,10,9,-1,1,3
14808,1.038146,1812080.0,1803.0647,2008688.0,1998.6946,59056548.0,58762.734,1,1005,10,9,-1,1,3
14311,1.0342073,2695968.0,1924.3169,3586512.0,2559.9658,82728048.0,59049.285,1,1401,10,9,-1,1,3
16055,1.0591745,2658176.0,2157.6104,3415120.0,2772.0129,68043672.0,55230.254,1,1232,11,10,-1,1,3
16612,1.0214423,2117744.0,1966.3361,2941808.0,2731.4836,58389520.0,54214.969,1,1077,11,10,-1,1,3
14863,1.058557,1187984.0,2110.0959,1521328.0,2702.1812,32045704.0,56919.547,1,563,10,9,-1,1,3
18094,1.0439113,2307408.0,1921.239,3307728.0,2754.1448,66173548.0,55098.707,1,1201,12,11,-1,1,3
17242,1.1094754,2276560.0,1849.3583,2589568.0,2103.6296,70468680.0,57245.066,1,1231,12,11,-1,1,3
15104,1.1393875,691168.0,1843.1146,760096.0,2026.9226,21499000.0,57330.668,1,375,10,9,-1,1,3
13723,1.0305691,2503328.0,2070.5774,2899136.0,2397.9619,65254132.0,53973.641,1,1209,10,9,-1,1,3
16127,1.1174127,1513936.1,2126.3147,2232064.0,3134.9214,37931132.0,53274.062,1,712,11,10,-1,1,3
13781,1.0863353,1917728.0,2209.364,2479424.0,2856.4792,46248828.0,53282.059,1,868,10,9,-1,1,3
17695,1.0796271,1573408.0,1969.2216,1987728.0,2487.7698,45986296.0,57554.812,1,799,12,11,-1,1,3
14752,1.0414709,1784848.0,1994.2435,2509504.0,2803.915,52077144.0,58186.754,1,895,10,9,-1,1,3
16276,1.1837977,1111536.0,2218.6348,1732448.0,3457.98,27922814.0,55734.16,1,501,11,10,-1,1,3
13965,1.0443629,991664.0,2203.6978,1137680.0,2528.1777,25244368.0,56098.594,1,450,10,9,-1,1,3
16728,1.0209588,2658608.2,2163.2288,3948672.0,3212.9146,67503744.0,54925.75,1,1229,11,10,-1,1,3
13771,1.0228481,3487744.0,2027.7582,4320480.0,2511.907,101634700.0,59089.941,1,1720,10,9,-1,1,3
18402,1.0764403,1101232.0,2261.2566,1557040.0,3197.2073,25606550.0,52580.184,1,487,12,11,-1,1,3
18651,1.0603951,977408.0,1844.166,1183504.0,2233.0264,30508322.0,57562.871,1,530,12,11,-1,1,3
17674,1.0285564,1807680.0,2114.2456,2334592.0,2730.5168,45768124.0,53529.969,1,855,12,11,-1,1,3
18287,1.0576683,3117392.0,2257.344,4753904.0,3442.3635,69546552.0,50359.559,1,1381,12,11,-1,1,3
16031,1.0185201,1921072.0,1940.4768,2968592.0,2998.5779,57960948.0,58546.414,1,990,11,10,-1,1,3
18382,1.1579674,2373648.0,2155.9019,3275968.0,2975.4478,59030812.0,53615.633,1,1101,12,11,-1,1,3
14055,1.0505877,1681024.0,2141.4319,2462080.0,3136.4077,45534908.0,58006.25,1,785,10,9,-1,1,3
17943,1.1936321,1126000.0,2081.3308,1571648.0,2905.0796,29006736.0,53616.887,1,541,12,11,-1,1,3
14224,1.081755,2245296.0,1935.6,2730160.0,2353.5862,65423620.0,56399.672,1,1160,10,9,-1,1,3
15724,1.0293783,1747440.0,1866.9231,2033632.1,2172.6838,54679556.0,58418.328,1,936,11,10,-1,1,3
15325,1.0611836,1337472.0,1855.0236,1440352.0,1997.7142,42054044.0,58327.383,1,721,11,10,-1,1,3
15664,1.0450144,1912480.0,1947.5356,2483216.0,2528.7332,52946704.0,53917.215,1,982,11,10,-1,1,3
18929,1.0691615,1434560.0,2147.5449,1944383.9,2910.7544,36675688.0,54903.723,1,668,12,11,-1,1,3
17519,1.060639,1502048.0,1877.5601,1958816.0,2448.52,44435856.0,55544.82,1,800,12,11,-1,1,3
16203,1.0549992,1614624.0,2329.9048,2049039.9,2956.7676,37553552.0,54189.828,1,693,11,10,-1,1,3
17367,1.0634043,2680720.2,2105.8289,3030592.0,2380.6692,66944016.0,52587.602,1,1273,12,11,-1,1,3
18760,1.0221565,2767696.0,2242.8655,3379616.0,2738.7488,70648752.0,57251.828,1,1234,12,11,-1,1,3
17757,1.1159016,1629792.0,2047.4774,1943296.0,2441.3267,36059268.0,45300.59,1,796,12,11,-1,1,3
16906,1.0277884,2526000.0,1967.2897,3227967.8,2513.9937,73544592.0,57277.723,1,1284,11,10,-1,1,3
18974,1.0326323,2547584.0,1878.7493,2671200.0,1969.9115,81933384.0,60422.848,1,1356,12,11,-1,1,3
16351,1.0610602,2670176.0,2204.9348,3608048.0,2979.3955,69087592.0,57050.035,1,1211,11,10,-1,1,3
17642,1.0349809,1039488.0,1893.4208,1493568.0,2720.5247,30813412.0,56126.434,1,549,12,11,-1,1,3
18224,1.0578105,1691872.0,1918.2222,2197456.0,2491.4468,45065488.0,51094.656,1,882,12,11,-1,1,3
18670,1.0363567,2218816.0,2065.9368,2969408.0,2764.812,62580080.0,58268.23,1,1074,12,11,-1,1,3
18865,1.0361221,1898432.0,2102.3611,2912992.0,3225.9048,48422000.0,53623.477,1,903,12,11,-1,1,3
17664,1.0466696,1780816.0,1826.4779,2035776.0,2087.9753,58055628.0,59544.234,1,975,12,11,-1,1,3
18459,1.1558917,1163056.0,1925.5894,1723792.0,2853.9602,35739472.0,59171.312,1,604,12,11,-1,1,3
16641,1.036584,2598752.0,2022.3751,3430880.0,2669.9456,71587624.0,55710.215,1,1285,11,10,-1,1,3
14037,1.0555568,1801440.0,1926.6738,2465408.0,2636.8,53139024.0,56833.18,1,935,10,9,-1,1,3
16325,1.0526359,1540816.1,2116.5056,2732816.0,3753.8682,40876604.0,56149.18,1,728,11,10,-1,1,3
15039,1.027832,1015408.0,2051.3293,1158016.0,2339.4263,27265262.0,55081.336,1,495,10,9,-1,1,3
14847,1.0408476,1011904.1,2284.2078,1690368.0,3815.729,25560552.0,57698.762,1,443,10,9,-1,1,3
16467,1.0538704,2144208.0,2063.7229,2705024.0,2603.488,57415940.0,55260.77,1,1039,11,10,-1,1,3
13980,1.0437571,2656368.0,2284.0654,3704368.0,3185.1831,67585072.0,58112.703,1,1163,10,9,-1,1,3
18997,1.1908016,1244688.0,2187.501,1813280.0,3186.7839,29291102.0,51478.211,1,569,12,11,-1,1,3
15489,1.0151759,2550064.0,2141.1116,3551471.8,2981.9243,66678180.0,55985.039,1,1191,11,10,-1,1,3
14922,1.1383806,1186192.0,2038.1306,1607040.0,2761.2371,32988210.0,56680.773,1,582,10,9,-1,1,3
15527,1.0332808,1605952.0,1798.3785,1734864.0,1942.7368,50553368.0,56610.715,1,893,11,10,-1,1,3
19068,1.0196087,2398336.0,1956.2284,3078784.0,2511.2432,66395032.0,54155.816,1,1226,12,11,-1,1,3
17372,1.0537698,1837344.0,2124.0972,2450496.0,2832.9434,47810908.0,55272.727,1,865,12,11,-1,1,3
16314,1.0408425,1805840.0,2234.9504,2154544.0,2666.5149,46752468.0,57861.965,1,808,11,10,-1,1,3
16517,1.0911891,2456496.0,2134.2275,3091376.0,2685.8176,63271404.0,54970.812,1,1151,11,10,-1,1,3
13887,1.1044636,904672.06,2123.6433,1263792.0,2966.6479,23923854.0,56159.281,1,426,10,9,-1,1,3
18273,1.0939814,963744.0,2127.4702,1254576.0,2769.4834,24768066.0,54675.645,1,453,12,11,-1,1,3
14233,1.0507667,2094112.0,2141.2187,2496512.0,2552.6707,51067084.0,52215.832,1,978,10,9,-1,1,3
16170,1.0399299,2236272.0,2181.7288,3428240.0,3344.6245,56134696.0,54765.559,1,1025,11,10,-1,1,3
17327,1.0522859,1974976.1,2149.0491,2392736.0,2603.6301,51494688.0,56033.395,1,919,12,11,-1,1,3
19140,1.0789521,1472047.9,2053.0654,1890368.0,2636.4966,37847248.0,52785.562,1,717,12,11,-1,1,3
18124,1.0654555,1285984.1,2125.5935,1518496.0,2509.9106,34371184.0,56811.871,1,605,12,11,-1,1,3
15197,1.0267568,2444864.0,2045.9113,3081792.0,2578.9055,68213224.0,57082.195,1,1195,10,9,-1,1,3
18595,1.0760393,846976.0,2101.6775,1377328.0,3417.6873,23286208.0,57782.156,1,403,12,11,-1,1,3
16908,1.0613127,2893392.0,2298.1667,3523392.0,2798.564,69882376.0,55506.254,1,1259,11,10,-1,1,3
16602,1.0692016,2059552.0,2145.3667,2873968.0,2993.7166,51764524.0,53921.379,1,960,11,10,-1,1,3
16218,1.0223169,2012256.0,2211.2703,3434384.0,3774.0483,49715132.0,54632.012,1,910,11,10,-1,1,3
17343,1.0835327,1470464.0,1979.0902,1891072.0,2545.1843,41733792.0,56169.305,1,743,12,11,-1,1,3
13740,1.0321122,832400.0,2091.4573,1017103.9,2555.5376,19924352.0,50061.187,1,398,10,9,-1,1,3
17577,1.1194547,1848976.1,2122.8198,2455184.0,2818.8105,46392940.0,53263.996,1,871,12,11,-1,1,3
14789,1.0312066,1910112.0,2226.2378,2614176.0,3046.8252,46995324.0,54773.105,1,858,10,9,-1,1,3
15268,1.0473179,1926304.0,1953.6552,2363920.0,2397.4849,55059204.0,55840.977,1,986,10,9,-1,1,3
15196,1.0305181,2677984.0,2025.7065,3257632.0,2464.1694,70639472.0,53433.789,1,1322,10,9,-1,1,3
17092,1.042698,2765519.8,2096.6792,3501264.0,2654.4836,73222712.0,55513.805,1,1319,11,10,-1,1,3
17637,1.0462498,1978095.9,2171.3457,2537824.0,2785.7563,48957304.0,53740.18,1,911,12,11,-1,1,3
16558,1.0471344,2250896.0,2187.4597,2852864.0,2772.4626,56705268.0,55107.16,1,1029,11,10,-1,1,3
19112,1.140315,986480.0,2226.8171,1091808.0,2464.5779,21821410.0,49258.262,1,443,12,11,-1,1,3
16676,1.0416885,3996576.0,2126.9697,5110688.0,2719.8977,106392090.0,56621.652,1,1879,11,10,-1,1,3
16415,1.0879551,1674688.0,2290.9548,1940992.0,2655.2559,40415764.0,55288.324,1,731,11,10,-1,1,3
16765,1.0513269,1882688.1,2115.3799,2238640.0,2515.3259,51649268.0,58032.887,1,890,11,10,-1,1,3
16839,1.0677225,1980016.1,2281.1245,2391584.0,2755.281,48358140.0,55712.141,1,868,11,10,-1,1,3
13849,1.0673881,2411024.0,2172.0937,3301264.0,2974.1118,62567088.0,56366.746,1,1110,10,9,-1,1,3
14931,1.028391,2178736.0,1884.7197,2827280.0,2445.7439,66131744.0,57207.391,1,1156,10,9,-1,1,3
15775,1.0181519,2627872.0,2299.1006,3274768.0,2865.064,62678188.0,54836.559,1,1143,11,10,-1,1,3
15865,1.0793834,1449823.9,2345.9934,2249184.0,3639.4563,34641176.0,56053.68,1,618,11,10,-1,1,3
17007,1.0846316,1175920.0,1999.8639,1430160.0,2432.2449,35405620.0,60213.637,1,588,11,10,-1,1,3
18662,1.0675324,1334816.0,2072.6956,1691392.0,2626.385,32209028.0,50014.02,1,644,12,11,-1,1,3
15570,1.058999,2354784.0,2056.5798,2886064.0,2520.5798,64725240.0,56528.594,1,1145,11,10,-1,1,3
17925,1.0498613,3590976.0,2084.1416,4226912.0,2453.228,94848352.0,55048.375,1,1723,12,11,-1,1,3
18361,1.0776258,1473936.0,2292.28,1775808.1,2761.7544,34021624.0,52910.77,1,643,12,11,-1,1,3
14578,1.0353702,1736560.0,1912.511,2603424.0,2867.207,53297228.0,58697.387,1,908,10,9,-1,1,3
13769,1.0719357,1499312.0,1881.1945,1744896.1,2189.3301,46300680.0,58093.703,1,797,10,9,-1,1,3
15535,1.0386982,2459248.0,2221.543,3229392.0,2917.2466,60733704.0,54863.328,1,1107,11,10,-1,1,3
17561,1.080829,2014624.0,2140.9395,2397744.0,2548.0808,48558068.0,51602.621,1,941,12,11,-1,1,3
14646,1.0243097,1990736.0,1940.2885,2580960.0,2515.5557,59673664.0,58161.465,1,1026,10,9,-1,1,3
17711,1.0949117,1181312.0,1842.9204,1351759.9,2108.8298,38827892.0,60573.934,1,641,12,11,-1,1,3
14236,1.0763603,857184.0,2506.386,1068064.0,3122.9941,18087920.0,52888.656,1,342,10,9,-1,1,3
